experiment,experiment_label,layer,component,type,param_name,frobenius_norm,spectral_norm,nuclear_norm,effective_rank,stable_rank,top1_energy,top5_energy,top10_energy,top50_energy,num_sv
adamw_grpo,AdamW + GRPO,1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,0.041355643790541165,0.008776165544986725,0.9021827894149368,475.9041632364889,22.205469414089052,0.045033950030595356,0.16891680693170083,0.25798289729024676,0.5618370386944499,1536
adamw_grpo,AdamW + GRPO,1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,0.016960966747170757,0.0051811435259878635,0.22551673698762897,176.78945328230603,10.71642574826687,0.09331469498230102,0.23751512616302062,0.32523907987724715,0.6445474420582816,256
adamw_grpo,AdamW + GRPO,10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,0.10068246395662807,0.024313297122716904,3.1884643331286497,1002.8949763497367,17.148255897019627,0.058314968356274664,0.11883535789365539,0.16432913185946862,0.340386773212761,1536
adamw_grpo,AdamW + GRPO,10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,0.10111878627473335,0.0263920146971941,3.133586325493525,960.3280856938379,14.679748243255773,0.06812105925995181,0.13818852095942766,0.18755636403937126,0.37230178135552083,1536
adamw_grpo,AdamW + GRPO,10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,0.1009271409147471,0.029126249253749847,2.964181364601245,862.5685193524951,12.007340262044973,0.08328239045252889,0.16477700605710285,0.218951385883632,0.4202278658987116,1536
adamw_grpo,AdamW + GRPO,10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,0.016840120090415415,0.00549445953220129,0.20676487399759935,150.75202471006017,9.393780549614608,0.10645341294895656,0.31057742821213513,0.4116740084539271,0.7207439226429199,256
adamw_grpo,AdamW + GRPO,10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,0.041570040341673234,0.014127664268016815,0.9560171786934575,528.896265432226,8.658051415086256,0.1154994296127124,0.22611512646500434,0.3073094440373131,0.5673331994986457,1536
adamw_grpo,AdamW + GRPO,10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,0.04239548063091817,0.012095029465854168,0.9533427303645006,505.6604562273796,12.286417387876087,0.08139069090935927,0.20934472849440605,0.3076267875164122,0.5754729521873473,1536
adamw_grpo,AdamW + GRPO,10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,0.016869159840652372,0.0050874315202236176,0.2300886637531221,186.0388032826168,10.994861267236246,0.09095157962382984,0.20886229776949405,0.2964457491048867,0.620425537657692,256
adamw_grpo,AdamW + GRPO,11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,0.10086517747590923,0.023395773023366928,3.204764631926082,1009.5079980603665,18.58693222417119,0.0538012399216456,0.11643347846503499,0.16232410554790794,0.337943571357449,1536
adamw_grpo,AdamW + GRPO,11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,0.10154942363063868,0.027801888063549995,3.0873066593776457,924.2822519564639,13.341551737710454,0.07495379995217934,0.15365803702812716,0.20587504885853483,0.3982343612713757,1536
adamw_grpo,AdamW + GRPO,11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,0.10104051659059686,0.029733333736658096,2.9331362300144974,842.7006961976515,11.547923676743457,0.08659565372898294,0.1734367911401919,0.23064876269166065,0.4379501146908239,1536
adamw_grpo,AdamW + GRPO,11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,0.017133424357305128,0.005618656054139137,0.20619195864128415,144.82885761270595,9.298725937964146,0.10754161448261146,0.30812532147994465,0.4186063625028365,0.7461573623748399,256
