experiment,experiment_label,layer,component,type,param_name,spectral_norm_base,spectral_norm_exp,spectral_norm_change,spectral_norm_rel_change,nuclear_norm_change,frobenius_change,effective_rank_base,effective_rank_exp,effective_rank_change,top10_energy_change,top30_rel_change
adamw_sft,AdamW + SFT,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,3.731966018676758,3.7319271564483643,-3.886222839355469e-05,-1.0413339295981602e-05,0.02517855167388916,0.0026248561758512815,749.254489938031,749.269039056626,0.014549118594914034,-4.722305651135017e-07,2.1771844591709872e-05
adamw_sft,AdamW + SFT,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,2.5551741123199463,2.555145025253296,-2.9087066650390625e-05,-1.1383594765673834e-05,0.0002356991171836853,0.0004050046953583042,97.90540656718649,97.90661334025532,0.0012067730688301026,-2.759722202982928e-07,1.219289105489405e-05
adamw_sft,AdamW + SFT,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2.726930618286133,2.7269248962402344,-5.7220458984375e-06,-2.0983467126251225e-06,0.009819280065130442,0.0016689643883685793,315.4737343774629,315.4779972140629,0.004262836599991715,3.9221220269475277e-07,3.649525556869087e-05
adamw_sft,AdamW + SFT,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,3.571514129638672,3.5712876319885254,-0.00022649765014648438,-6.341782278470196e-05,-0.009778852010640549,0.0020449837190324974,286.26946186304514,286.28487941382343,0.015417550778295208,2.4580790091016658e-06,3.5926928986592535e-05
adamw_sft,AdamW + SFT,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,1.1234354972839355,1.1234567165374756,2.1219253540039062e-05,1.8887825417070774e-05,-8.627772331237793e-05,0.00041587276683482314,163.77107703579986,163.76790701805282,-0.0031700177470384006,6.836515124702958e-07,2.188772108390667e-05
adamw_sft,AdamW + SFT,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,6.946869373321533,6.9467692375183105,-0.00010013580322265625,-1.4414522260518328e-05,-0.004307687282562256,0.0024611527183364852,381.1877260034069,381.1926006221947,0.004874618787766849,-1.4115710424283945e-06,2.796496260661729e-05
adamw_sft,AdamW + SFT,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,8.213993072509766,8.213603019714355,-0.00039005279541015625,-4.748637988453727e-05,0.018531620502471924,0.0027858493656287998,340.80362808713716,340.82206859710095,0.018440509963795648,-1.699142549077548e-06,3.672102628903305e-05
adamw_sft,AdamW + SFT,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,3.640230417251587,3.640183210372925,-4.7206878662109375e-05,-1.29681018098165e-05,-0.002407848834991455,0.002543152138584762,767.946517141178,767.9558146153057,0.009297474127720307,2.5722153666404846e-07,2.6121996701853815e-05
adamw_sft,AdamW + SFT,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,2.0714662075042725,2.071427822113037,-3.838539123535156e-05,-1.853054184340219e-05,0.0008348375558853149,0.0003793587900059979,103.14787126372195,103.15018571025891,0.0023144465369568934,-6.485521947263706e-07,1.0903922152306018e-05
adamw_sft,AdamW + SFT,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,2.605828285217285,2.6058943271636963,6.604194641113281e-05,2.5343936431185813e-05,0.013679709343705326,0.0015926476122157392,302.43177964049823,302.4293645486909,-0.0024150918073360117,-7.812953896485508e-07,2.865701767585764e-05
adamw_sft,AdamW + SFT,14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,3.6657183170318604,3.665781259536743,6.29425048828125e-05,1.7170578707688913e-05,0.007064208184601739,0.0019525506500543246,242.9131846378718,242.91094081710258,-0.002243820769223248,2.7160640163753635e-06,4.2952467029346645e-05
adamw_sft,AdamW + SFT,14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,1.061585783958435,1.061610460281372,2.467632293701172e-05,2.3244775231445532e-05,0.0002321004867553711,0.0004401432525112255,154.4324269611544,154.42905592809964,-0.0033710330547478407,-4.4338204802096826e-08,2.6016682637704013e-05
adamw_sft,AdamW + SFT,15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,6.8657002449035645,6.865727424621582,2.7179718017578125e-05,3.958768522956378e-06,-0.021478474140167236,0.0027917584114732254,388.96843032293066,388.96376213201484,-0.004668190915822379,-7.060906848377346e-07,4.049523725966666e-05
adamw_sft,AdamW + SFT,15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,8.500003814697266,8.499579429626465,-0.00042438507080078125,-4.992763298140897e-05,-0.021279096603393555,0.00246313449964908,339.0675433921619,339.08196953028096,0.014426138119063125,-1.2302167778921458e-06,2.6352664725491113e-05
adamw_sft,AdamW + SFT,15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,3.7414653301239014,3.741518497467041,5.316734313964844e-05,1.4210299561398786e-05,0.008762985467910767,0.0028355750455439535,756.3553093837107,756.3469035942371,-0.008405789473613368,-1.4176214369401863e-07,3.596343221938788e-05
adamw_sft,AdamW + SFT,15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,2.381193161010742,2.381277322769165,8.416175842285156e-05,3.534436424600158e-05,-0.00011610239744186401,0.00043698209532071767,82.45236090027703,82.44939802064539,-0.0029628796316387707,1.5492124357530113e-06,1.5739898724092982e-05
adamw_sft,AdamW + SFT,15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,2.9801230430603027,2.980073928833008,-4.9114227294921875e-05,-1.648060384932504e-05,0.00987336993421195,0.00177239240696009,309.46083873790724,309.4692520526456,0.008413314738334066,-2.6124298345142627e-06,2.8559912257275856e-05
adamw_sft,AdamW + SFT,15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,3.580899953842163,3.580913782119751,1.3828277587890625e-05,3.861676608153611e-06,0.015171141734754201,0.001935182338977706,256.36013440010373,256.36338109168616,0.003246691582432959,1.3905531076607858e-07,2.8988637044947512e-05
adamw_sft,AdamW + SFT,15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,1.3750841617584229,1.3750736713409424,-1.049041748046875e-05,-7.628927575642984e-06,-6.467103958129883e-06,0.00038864442592750426,160.35833618984657,160.35955485821617,0.0012186683696029377,4.018227597879509e-09,1.6643327010548922e-05
adamw_sft,AdamW + SFT,16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,5.6885600090026855,5.688534736633301,-2.5272369384765625e-05,-4.442665515485414e-06,0.009266555309295654,0.0024365813838450193,479.29060066095127,479.29435898632005,0.0037583253687785145,1.2600502151058346e-07,2.9841300488135186e-05
adamw_sft,AdamW + SFT,16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,9.195464134216309,9.195335388183594,-0.00012874603271484375,-1.4001036906422151e-05,0.016646981239318848,0.0026996284446510407,315.4378319542139,315.44405884515965,0.006226890945754349,-7.509501660091233e-08,3.695790713921596e-05
adamw_sft,AdamW + SFT,16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,3.921692132949829,3.9214985370635986,-0.00019359588623046875,-4.936539627980671e-05,-0.004937112331390381,0.002708514473666507,736.7633424574203,736.7984558811772,0.03511342375691129,-2.384784150988306e-07,3.503441075828107e-05
adamw_sft,AdamW + SFT,16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,2.4901044368743896,2.4901375770568848,3.314018249511719e-05,1.3308752036406619e-05,0.00013700872659683228,0.0003687672113050086,92.60678664670195,92.60560920288913,-0.001177443812821366,9.404254258660316e-08,1.2232475515400541e-05
adamw_sft,AdamW + SFT,16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,3.190805435180664,3.1905648708343506,-0.00024056434631347656,-7.539298500030785e-05,0.00050975767953787,0.0017518546673812774,272.87572864259516,272.89646287983635,0.020734237241185838,-5.462579185738781e-06,3.524851159953603e-05
adamw_sft,AdamW + SFT,16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,11.11042594909668,11.110391616821289,-3.4332275390625e-05,-3.090095334591231e-06,0.009415934153366834,0.0018974437949040555,89.44322215337678,89.44434603126685,0.0011238778900661828,-4.992160008376878e-06,2.7425259117311384e-05
