experiment,experiment_label,layer,component,type,param_name,condition_number_base,condition_number_exp,condition_number_diff,condition_number_log_ratio
adamw_fp32,AdamW + FP32,18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,21937.349567301397,23621.79161929544,1684.4420519940431,0.03212867834365221
adamw_fp32,AdamW + FP32,18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,33741.713223670544,30773.129847839144,-2968.5833758314,-0.039995460608137696
adamw_fp32,AdamW + FP32,18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,2.1434580875579408,2.143606419321632,0.00014833176369144496,3.0053042768348635e-05
adamw_fp32,AdamW + FP32,19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,7.114441587440737,7.114063879296252,-0.0003777081444855668,-2.305745509843853e-05
adamw_fp32,AdamW + FP32,19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,18.805480505433707,18.80531434885716,-0.0001661565765473938,-3.837243249276553e-06
adamw_fp32,AdamW + FP32,19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,10.390484231630769,10.390514709236369,3.0477605600154334e-05,1.2738806225000012e-06
adamw_fp32,AdamW + FP32,19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,22.401692950673606,22.40406290100623,0.0023699503326248816,4.594304161329773e-05
adamw_fp32,AdamW + FP32,19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,24022.826455842358,24107.133556030527,84.30710018816899,0.0015214700297140626
adamw_fp32,AdamW + FP32,19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,25682.89091427411,32256.100697149323,6573.209782875212,0.09896795906466788
adamw_fp32,AdamW + FP32,19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,3.008918396896258,3.008794026859235,-0.0001243700370232581,-1.7951413094381657e-05
adamw_fp32,AdamW + FP32,2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,13.20255066881167,13.204933279390513,0.0023826105788433694,7.836828618386725e-05
adamw_fp32,AdamW + FP32,2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,17.38657445257771,17.38656571738284,-8.73519487143426e-06,-2.1819409534151085e-07
adamw_fp32,AdamW + FP32,2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,8.916099391549464,8.916597073534243,0.0004976819847790637,2.4240926234700583e-05
adamw_fp32,AdamW + FP32,2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,17.246031056628958,17.241576757758462,-0.004454298870495421,-0.00011218391495125383
adamw_fp32,AdamW + FP32,2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,31093.030750193404,22014.941312460374,-9078.08943773303,-0.14994552430806998
adamw_fp32,AdamW + FP32,2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,24610.069351651575,23750.858786412595,-859.21056523898,-0.015433520037802927
adamw_fp32,AdamW + FP32,2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,3.1911166787384015,3.191040769086531,-7.590965187054266e-05,-1.033103404347947e-05
adamw_fp32,AdamW + FP32,20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,7.516513788547348,7.516675663207242,0.00016187465989414562,9.352808568059883e-06
adamw_fp32,AdamW + FP32,20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,19.204884886797178,19.205001977396268,0.00011709059909037478,2.6478495627215216e-06
adamw_fp32,AdamW + FP32,20,up_proj,mlp,model.layers.20.mlp.up_proj.weight,11.187456334212877,11.188280581205143,0.0008242469922663531,3.199590002167644e-05
adamw_fp32,AdamW + FP32,20,k_proj,attn,model.layers.20.self_attn.k_proj.weight,22.072850031907265,22.069778808268246,-0.003071223639018683,-6.043208192687441e-05
adamw_fp32,AdamW + FP32,20,o_proj,attn,model.layers.20.self_attn.o_proj.weight,123534.76145527787,104530.1534639407,-19004.607991337165,-0.07254759295030469
adamw_fp32,AdamW + FP32,20,q_proj,attn,model.layers.20.self_attn.q_proj.weight,9243.896257866112,9775.366073963127,531.4698160970147,0.024277967254416794
adamw_fp32,AdamW + FP32,20,v_proj,attn,model.layers.20.self_attn.v_proj.weight,6.942409244310096,6.940143224222367,-0.002266020087729359,-0.00014177796640115956
adamw_fp32,AdamW + FP32,21,down_proj,mlp,model.layers.21.mlp.down_proj.weight,9.390981919055381,9.389821368056635,-0.0011605509987457907,-5.3674050854882745e-05
adamw_fp32,AdamW + FP32,21,gate_proj,mlp,model.layers.21.mlp.gate_proj.weight,17.629945642520745,17.630235341944868,0.0002896994241226025,7.136370704727533e-06
adamw_fp32,AdamW + FP32,21,up_proj,mlp,model.layers.21.mlp.up_proj.weight,8.16699577216017,8.167082470204898,8.669804472738463e-05,4.610297790737966e-06
adamw_fp32,AdamW + FP32,21,k_proj,attn,model.layers.21.self_attn.k_proj.weight,29.992183020775197,30.00665655727221,0.014473536497010997,0.00020952995759282168
adamw_fp32,AdamW + FP32,21,o_proj,attn,model.layers.21.self_attn.o_proj.weight,298850.6543733745,128769.44131944697,-170081.21305392752,-0.36564139965290404
adamw_fp32,AdamW + FP32,21,q_proj,attn,model.layers.21.self_attn.q_proj.weight,14032.644030663625,14240.396161355573,207.75213069194797,0.006382562843265567
adamw_fp32,AdamW + FP32,21,v_proj,attn,model.layers.21.self_attn.v_proj.weight,4.366601968716395,4.366017558811106,-0.0005844099052891849,-5.812826188421708e-05
adamw_fp32,AdamW + FP32,22,down_proj,mlp,model.layers.22.mlp.down_proj.weight,9.904782336268656,9.904926832105819,0.00014449583716213965,6.33565532992017e-06
adamw_fp32,AdamW + FP32,22,gate_proj,mlp,model.layers.22.mlp.gate_proj.weight,22.904187063530273,22.90479064886438,0.0006035853341082031,1.144464657651939e-05
adamw_fp32,AdamW + FP32,22,up_proj,mlp,model.layers.22.mlp.up_proj.weight,12.79968858450657,12.798910056380041,-0.0007785281265295652,-2.641632647204182e-05
adamw_fp32,AdamW + FP32,22,k_proj,attn,model.layers.22.self_attn.k_proj.weight,20.39377999771742,20.390384545841375,-0.0033954518760452856,-7.231365571638937e-05
adamw_fp32,AdamW + FP32,22,o_proj,attn,model.layers.22.self_attn.o_proj.weight,35374.77308841131,35558.824641001884,184.0515525905721,0.0022537346368050686
adamw_fp32,AdamW + FP32,22,q_proj,attn,model.layers.22.self_attn.q_proj.weight,47977.340735145204,48174.84471779543,197.50398265022523,0.0017841510320305877
adamw_fp32,AdamW + FP32,22,v_proj,attn,model.layers.22.self_attn.v_proj.weight,5.233505964972921,5.233376403533398,-0.00012956143952358445,-1.0751590831784704e-05
adamw_fp32,AdamW + FP32,23,down_proj,mlp,model.layers.23.mlp.down_proj.weight,11.80645745879601,11.803882210581467,-0.0025752482145424693,-9.473951744905068e-05
adamw_fp32,AdamW + FP32,23,gate_proj,mlp,model.layers.23.mlp.gate_proj.weight,19.84423847022627,19.842580217262412,-0.00165825296385691,-3.629266018487261e-05
adamw_fp32,AdamW + FP32,23,up_proj,mlp,model.layers.23.mlp.up_proj.weight,10.79189058648552,10.792773050428162,0.0008824639426414649,3.551125256596522e-05
adamw_fp32,AdamW + FP32,23,k_proj,attn,model.layers.23.self_attn.k_proj.weight,16.001526800630636,16.001500862314252,-2.5938316383644633e-05,-7.039876222909636e-07
adamw_fp32,AdamW + FP32,23,o_proj,attn,model.layers.23.self_attn.o_proj.weight,13053.866526333686,12334.702245568076,-719.1642807656099,-0.024610497522667727
adamw_fp32,AdamW + FP32,23,q_proj,attn,model.layers.23.self_attn.q_proj.weight,764874.9518123881,296250.5997204953,-468624.35209189286,-0.41193120065259065
adamw_fp32,AdamW + FP32,23,v_proj,attn,model.layers.23.self_attn.v_proj.weight,4.042193780833294,4.040573035444466,-0.0016207453888279488,-0.00017416827786107846
adamw_fp32,AdamW + FP32,24,down_proj,mlp,model.layers.24.mlp.down_proj.weight,10.013056479364716,10.010233757604045,-0.0028227217606708876,-0.00012244665868797774
adamw_fp32,AdamW + FP32,24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,21.0475855955308,21.049135524759862,0.0015499292290606093,3.1979959194531535e-05
adamw_fp32,AdamW + FP32,24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13.895235392599337,13.894091599333976,-0.0011437932653617366,-3.575063937384769e-05
adamw_fp32,AdamW + FP32,24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,31.211181081905732,31.202591790877243,-0.008589291028489043,-0.00011953392813751805
adamw_fp32,AdamW + FP32,24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,13596.107700858232,16903.397386101853,3307.2896852436206,0.09455940535628962
adamw_fp32,AdamW + FP32,24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,119825.2524376554,258698.3751957877,138873.1227581323,0.33424534845675963
adamw_fp32,AdamW + FP32,24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,3.6003445004354857,3.5990580726157724,-0.0012864278197133316,-0.0001552041308276329
adamw_fp32,AdamW + FP32,25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,9.428473935149443,9.42786418334514,-0.0006097518043031158,-2.8087303310684583e-05
adamw_fp32,AdamW + FP32,25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,21.338091581274373,21.339258571008813,0.0011669897344397384,2.3751109214770396e-05
adamw_fp32,AdamW + FP32,25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,18.112209505291784,18.110815183184375,-0.001394322107408641,-3.3434336461404804e-05
